addr,x,y,null,null.1
60000098:,00261d78,00073f60,x.&.`?..,
60000098:,0025fc7c,000749d0,|.%..I..,
60000098:,0025d7a8,000756a8,..%..V..,
60000098:,0025b634,00076030,4.%.0`..,
60000098:,00258af8,00077294,..%..r..,
60000098:,00256278,00078578,xb%.x...,
60000098:,00253d70,00078c54,p=%.T...,
60000098:,00251828,00079be8,(.%.....,
60000098:,0024f5fc,0007a918,..$.....,
60000098:,0024d5bc,0007b6d8,..$.....,
60000098:,0024b14c,0007c438,L.$.8...,
60000098:,00248164,0007ce7c,d.$.|...,
60000098:,00245e78,0007e20c,x^$.....,
60000098:,0024380c,0007ed50,.8$.P...,
60000098:,00241be8,0007fb64,..$.d...,
60000098:,0023fc18,00080a2c,..,
60000098:,0023d8d4,000819b4,..,
60000098:,0023ad30,000817ec,0.,
60000098:,00238cf8,0008232c,..,
60000098:,00236798,00082fc4,.g,
60000098:,00233dd4,00083ea4,.=,
60000098:,00232364,00085038,d,
60000098:,002311e0,00085d0c,..,
60000098:,0022f144,00086678,"D."".xf..",
60000098:,0022d79c,0008713c,".."".<q..",
60000098:,0022b5d4,00087af4,"..""..z..",
60000098:,00228f20,000885c0,"."".....",
60000098:,002272cc,000890f8,".r"".....",
